 POST        USINA       JAN       FEV       MAR       ABR       MAI       JUN       JUL       AGO       SET       OUT       NOV       DEZ
 XXXX XXXXXXXXXXXX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX
MESPLAN =    8     ANOPLAN = 2011
  057              000422.00 000641.00 000281.00 000230.00 000128.00 000146.00 000342.00 000191.00 000145.00 000203.00 000160.00 000385.00
  058              000493.00 000750.00 000329.00 000269.00 000150.00 000171.00 000400.00 000214.00 000162.00 000227.00 000179.00 000431.00
  061              001991.00 002141.00 001394.00 001176.00 000739.00 000806.00 000951.00 000774.00 000573.00 000879.00 000721.00 001444.00
  062              002044.00 002224.00 001458.00 001252.00 000788.00 000854.00 000998.00 000811.00 000612.00 000929.00 000763.00 001482.00
  063              002170.00 002417.00 001605.00 001422.00 000902.00 000965.00 001109.00 000893.00 000704.00 001051.00 000858.00 001579.00
  065              000116.00 000232.00 000094.00 000092.00 000026.00 000037.00 000188.00 000048.00 000017.00 000065.00 000047.00 000249.00
  066              020532.00 018030.00 025578.00 018586.00 011780.00 009982.00 009802.00 006247.00 005367.00 009209.00 008640.00 013344.00
  070              000038.00 000153.00 000010.00 000010.00 000010.00 000010.00 000080.00 000010.00 000010.00 000010.00 000010.00 000107.00
  071              000174.00 000279.00 000096.00 000071.00 000042.00 000041.00 000185.00 000067.00 000032.00 000060.00 000048.00 000220.00
  072              000181.00 000288.00 000104.00 000077.00 000046.00 000046.00 000198.00 000072.00 000035.00 000064.00 000052.00 000232.00
  073              000211.00 000326.00 000136.00 000098.00 000063.00 000066.00 000253.00 000093.00 000047.00 000078.00 000065.00 000280.00
  074              001089.00 001791.00 000972.00 000842.00 000258.00 000358.00 001443.00 000707.00 000220.00 000485.00 000427.00 001563.00
  075              001417.00 002145.00 001268.00 001058.00 000401.00 000508.00 001889.00 000908.00 000320.00 000618.00 000552.00 001967.00
  076              001243.00 001971.00 001142.00 000970.00 000348.00 000452.00 001715.00 000825.00 000283.00 000550.00 000497.00 001793.00
  077              001585.00 002551.00 001386.00 001187.00 000443.00 000549.00 002173.00 000980.00 000349.00 000696.00 000617.00 002342.00
  078              001635.00 002649.00 001435.00 001243.00 000457.00 000557.00 002246.00 001011.00 000358.00 000718.00 000641.00 002437.00
  080              000074.00 000149.00 000060.00 000059.00 000016.00 000024.00 000120.00 000031.00 000011.00 000042.00 000030.00 000161.00
  081              002115.00 003560.00 001833.00 001621.00 000572.00 000713.00 002992.00 001239.00 000439.00 000971.00 000835.00 003386.00
  083              000080.00 000160.00 000065.00 000064.00 000018.00 000025.00 000129.00 000033.00 000012.00 000044.00 000032.00 000170.00
  085              000177.00 000364.00 000220.00 000127.00 000122.00 000208.00 000472.00 000171.00 000206.00 000124.00 000101.00 000123.00
  088              000343.00 000712.00 000341.00 000301.00 000246.00 000204.00 000603.00 000265.00 000148.00 000168.00 000147.00 000379.00
  089              000416.00 000863.00 000413.00 000364.00 000298.00 000248.00 000730.00 000323.00 000180.00 000205.00 000180.00 000461.00
  092              001164.00 002284.00 001511.00 001340.00 000917.00 001309.00 002954.00 001032.00 000969.00 000731.00 000594.00 001604.00
  093              000027.00 000044.00 000047.00 000078.00 000047.00 000102.00 000197.00 000062.00 000071.00 000055.00 000028.00 000091.00
  094              001332.00 002676.00 001719.00 001922.00 001118.00 001832.00 003851.00 001302.00 001273.00 001053.00 000730.00 002314.00
  097              000217.00 000370.00 000508.00 000348.00 000194.00 000439.00 001027.00 000224.00 000405.00 000166.00 000180.00 000182.00
  098              000155.00 000272.00 000324.00 000218.00 000113.00 000258.00 000606.00 000130.00 000209.00 000096.00 000118.00 000104.00
  099              000076.00 000076.00 000122.00 000089.00 000072.00 000071.00 000062.00 000061.00 000050.00 000058.00 000062.00 000066.00
  100              000005.00 000006.00 000006.00 000005.00 000004.00 000004.00 000004.00 000003.00 000004.00 000005.00 000005.00 000005.00
  101              000201.00 000350.00 000151.00 000125.00 000088.00 000063.00 000229.00 000142.00 000053.00 000109.00 000079.00 000201.00
  102              000153.00 000192.00 000231.00 000472.00 000301.00 000370.00 000549.00 000281.00 000457.00 000248.00 000148.00 000354.00
  103              000159.00 000199.00 000227.00 000500.00 000314.00 000381.00 000568.00 000292.00 000474.00 000258.00 000154.00 000368.00
  104              000080.00 000043.00 000058.00 000041.00 000022.00 000021.00 000016.00 000018.00 000025.00 000024.00 000028.00 000059.00
  109              000046.00 000024.00 000033.00 000021.00 000012.00 000011.00 000008.00 000009.00 000014.00 000013.00 000017.00 000032.00
  110              000014.00 000016.00 000042.00 000046.00 000031.00 000060.00 000148.00 000023.00 000060.00 000024.00 000015.00 000029.00
  111              000115.00 000158.00 000319.00 000339.00 000246.00 000312.00 000615.00 000211.00 000416.00 000203.00 000130.00 000187.00
  112              000116.00 000159.00 000319.00 000343.00 000248.00 000314.00 000621.00 000213.00 000423.00 000205.00 000131.00 000188.00
  113              000135.00 000182.00 000351.00 000411.00 000290.00 000373.00 000773.00 000250.00 000582.00 000239.00 000152.00 000216.00
  114              000157.00 000208.00 000391.00 000483.00 000336.00 000439.00 000946.00 000291.00 000760.00 000276.00 000176.00 000247.00
  115              000046.00 000047.00 000044.00 000025.00 000018.00 000018.00 000025.00 000024.00 000019.00 000022.00 000018.00 000033.00
  116              000011.00 000006.00 000007.00 000005.00 000003.00 000002.00 000002.00 000002.00 000003.00 000003.00 000004.00 000007.00
  117              000034.00 000019.00 000025.00 000020.00 000010.00 000010.00 000008.00 000009.00 000011.00 000011.00 000011.00 000027.00
  118              000046.00 000024.00 000033.00 000021.00 000012.00 000011.00 000008.00 000009.00 000014.00 000013.00 000017.00 000032.00
  119              000057.00 000030.00 000040.00 000026.00 000015.00 000013.00 000010.00 000011.00 000017.00 000016.00 000021.00 000039.00
  120              000086.00 000043.00 000059.00 000046.00 000029.00 000027.00 000020.00 000015.00 000015.00 000014.00 000017.00 000033.00
  121              000137.00 000090.00 000167.00 000126.00 000071.00 000062.00 000049.00 000045.00 000044.00 000048.00 000054.00 000112.00
