 PATAMAR DE DEFICIT
 NUMERO DE PATAMARES DE DEFICIT
 XXX
   1
 CUSTO DO DEFICIT
 NUM|NOME SSIS.|    CUSTO DE DEFICIT POR PATAMAR  | P.U. CORTE POR PATAMAR|
 XXX|XXXXXXXXXX| F|XXXX.XX XXXX.XX XXXX.XX XXXX.XX|X.XXX X.XXX X.XXX X.XXX|
 1   SUDESTE     0 7643.82 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000
 2   SUL         0 7643.82 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000
 3   NORDESTE    0 7643.82 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000
 4   NORTE       0 7643.82 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000
 11  NOFICT1     1
 999
 LIMITES DE INTERCAMBIO
 A   B   A->B    B->A
 XXX XXX XJAN. XXXFEV. XXXMAR. XXXABR. XXXMAI. XXXJUN. XXXJUL. XXXAGO. XXXSET. XXXOUT. XXXNOV. XXXDEZ.
2025    46476.  47352.  46033.  45200.  42809.  41958.  41589.  42511.  43997.  45089.  44376.  44352.
2026    47880.  48231.  47921.  46565.  44102.  43225.  42845.  43794.  45325.  46450.  45716.  45691.
POS     47880.  48231.  47921.  46565.  44102.  43225.  42845.  43794.  45325.  46450.  45716.  45691.
   2
2022                                            11673.  11666.  11657.  11578.  11896.  12234.  12458.
2023    13779.  14036.  13408.  12793.  12027.  12128.  12120.  12111.  12030.  12360.  12710.  12943.
2024    14239.  14505.  13856.  13221.  12429.  12524.  12502.  12506.  12432.  12773.  13135.  13376.
2025    14729.  15225.  14133.  13676.  12856.  12965.  12956.  12946.  12859.  13213.  13587.  13836.
2026    15231.  15515.  14821.  14142.  13294.  13407.  13398.  13387.  13298.  13663.  14050.  14308.
POS     15231.  15515.  14821.  14142.  13294.  13407.  13398.  13387.  13298.  13663.  14050.  14308.
   3
2022                                            11248.  11013.  11337.  11631.  12230.  12446.  12322.
2023    12418.  12293.  12264.  12072.  11942.  11441.  11202.  11531.  11830.  12440.  12660.  12533.
2024    12870.  12740.  12710.  12511.  12377.  11858.  11608.  11951.  12260.  12892.  13120.  12989.
2025    13359.  13198.  13082.  12986.  12847.  12309.  12052.  12405.  12727.  13382.  13618.  13483.
2026    13889.  13749.  13717.  13502.  13357.  12797.  12529.  12897.  13232.  13913.  14160.  14018.
POS     13889.  13749.  13717.  13502.  13357.  12797.  12529.  12897.  13232.  13913.  14160.  14018.
   4
2022                                             6041.   6176.   6615.   6834.   7011.   7067.   7000.
2023     6775.   6916.   7038.   6999.   7046.   6950.   6852.   7120.   7235.   7225.   7221.   7001.
2024     7019.   7145.   7251.   7212.   7260.   7160.   7059.   7337.   7455.   7444.   7440.   7213.
2025     7219.   7402.   7401.   7417.   7467.   7364.   7260.   7546.   7669.   7658.   7653.   7419.
2026     7430.   7564.   7678.   7635.   7687.   7581.   7473.   7769.   7895.   7884.   7879.   7637.
POS      7430.   7564.   7678.   7635.   7687.   7581.   7473.   7769.   7895.   7884.   7879.   7637.
 999
 GERACAO DE USINAS NAO SIMULADAS
 XXX  XBL  XXXXXXXXXXXXXXXXXXXX  XTE
       XXXJAN. XXXFEV. XXXMAR. XXXABR. XXXMAI. XXXJUN. XXXJUL. XXXAGO. XXXSET. XXXOUT. XXXNOV. XXXDEZ.
   1    1  PCH
2022                                             1770.   1518.   1404.   1270.   1511.   2065.   2538.
2023     2536.   2822.   2905.   2585.   2200.   1827.   1566.   1433.   1294.   1541.   2106.   2587.
2024     2579.   2860.   2913.   2594.   2204.   1826.   1569.   1433.   1298.   1549.   2115.   2597.
2025     2631.   2916.   2970.   2645.   2250.   1865.   1601.   1462.   1323.   1575.   2151.   2641.
2026     2635.   2921.   2975.   2650.   2253.   1869.   1604.   1462.   1322.   1573.   2151.   2641.
   1    2  PCT
2022                                             4451.   4666.   4557.   4410.   3805.   3017.   1550.
2023      924.    984.   1436.   3121.   4204.   4557.   4786.   4656.   4485.   3877.   3067.   1567.
2024      935.    995.   1458.   3179.   4301.   4665.   5034.   4905.   4720.   4075.   3238.   1650.
2025      983.   1044.   1532.   3341.   4503.   4882.   5111.   4981.   4789.   4138.   3266.   1663.
2026      991.   1052.   1544.   3372.   4536.   4917.   5149.   5019.   4827.   4172.   3290.   1674.
   1    3  EOL
2022                                                4.      5.      8.     11.     10.      8.      8.
2023       12.      6.      4.      3.      4.      4.      5.      8.     11.     10.      8.      8.
2024       12.      6.      4.      3.      4.      4.      5.      8.     11.     10.      8.      8.
2025       12.      6.      4.      3.      4.      4.      5.      8.     11.     10.      8.      8.
2026       11.      6.      4.      3.      4.      4.      5.      8.     11.     10.      8.      8.
   1    4  UFV
